frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
384,15.36,0.93,1,-0.055,0.131,0.035,0.043,0.001,0.356,0.20800000000000002,0.01,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.32599999999999996,0.144,0.018
385,15.4,0.93,1,-0.051,0.127,0.032,0.042,-0.004,0.378,0.20800000000000002,0.006,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.10400000000000001,0.002
386,15.44,0.98,1,-0.047,0.129,0.037,0.05,-0.009,0.43,0.248,0.024,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.072,0.172
387,15.48,0.93,1,-0.042,0.285,0.027,0.054,-0.011,0.51,0.302,0.03,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.041999999999999996,0.36
388,15.52,0.93,1,-0.032,0.295,0.016,0.05,-0.015,0.558,0.344,0.054000000000000006,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.04,0.526
389,15.56,0.93,1,-0.039,0.288,0.025,0.054,-0.02,0.534,0.32599999999999996,0.054000000000000006,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.062,0.426
390,15.6,0.98,1,0.031,0.229,0.041,0.053,-0.026,0.48,0.302,0.057999999999999996,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,0.06999999999999999,0.27799999999999997
391,15.64,0.98,1,0.006,0.18,0.044,0.054,-0.031,0.45199999999999996,0.29,0.048,0.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.37,0.08,0.132
392,15.68,0.98,1,-0.0,0.146,0.046,0.056,-0.032,0.446,0.316,0.032,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.356,0.068,0.062
393,15.72,0.98,1,-0.012,0.133,0.052,0.059,-0.032,0.44800000000000006,0.344,0.044,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.346,0.078,0.022
394,15.76,0.98,1,-0.012,0.123,0.054,0.061,-0.031,0.45599999999999996,0.354,0.044,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.346,0.078,0.0
395,15.8,0.98,1,-0.018,0.118,0.054,0.062,-0.035,0.47400000000000003,0.364,0.054000000000000006,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.354,0.074,0.0
396,15.84,0.98,1,-0.025,0.107,0.051,0.063,-0.038,0.49000000000000005,0.36,0.048,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.364,0.072,0.0
397,15.88,0.98,1,-0.027,0.11,0.053,0.064,-0.039,0.492,0.374,0.054000000000000006,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.36,0.06999999999999999,0.0
398,15.92,0.98,1,-0.022,0.112,0.053,0.062,-0.039,0.49400000000000005,0.374,0.062,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.362,0.078,0.0
399,15.96,0.98,1,-0.022,0.111,0.05,0.063,-0.039,0.48600000000000004,0.384,0.06999999999999999,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.356,0.08199999999999999,0.0
400,16.0,0.98,1,-0.023,0.108,0.049,0.065,-0.04,0.484,0.372,0.066,0.0,0.0,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.352,0.1,0.0
401,16.04,0.98,1,-0.017,0.108,0.045,0.068,-0.041,0.476,0.366,0.052000000000000005,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.33999999999999997,0.098,0.0
402,16.08,0.98,1,-0.013,0.107,0.044,0.068,-0.041,0.47400000000000003,0.358,0.048,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.32999999999999996,0.094,0.0
403,16.12,0.98,1,-0.012,0.102,0.041,0.068,-0.041,0.48,0.38,0.046,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.324,0.086,0.0
404,16.16,0.98,1,-0.019,0.105,0.04,0.069,-0.041,0.496,0.382,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.32999999999999996,0.086,0.0
405,16.2,0.98,1,-0.008,0.104,0.041,0.066,-0.039,0.502,0.37,0.052000000000000005,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.078,0.0
406,16.24,0.98,1,-0.013,0.106,0.04,0.064,-0.036,0.506,0.352,0.062,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.316,0.08,0.0
407,16.28,0.98,1,-0.015,0.108,0.039,0.062,-0.033,0.502,0.35,0.06999999999999999,0.0,0.0,0.27599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.298,0.076,0.0
408,16.32,0.98,1,-0.002,0.106,0.042,0.062,-0.032,0.504,0.36,0.078,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08199999999999999,0.0
409,16.36,0.98,1,-0.001,0.103,0.04,0.061,-0.032,0.502,0.378,0.076,0.0,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27799999999999997,0.072,0.0
410,16.4,0.98,1,-0.003,0.101,0.039,0.06,-0.031,0.5,0.382,0.064,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.284,0.072,0.0
411,16.44,0.98,1,-0.005,0.097,0.034,0.063,-0.033,0.502,0.404,0.057999999999999996,0.0,0.0,0.27799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.308,0.086,0.0
412,16.48,0.98,1,-0.007,0.098,0.037,0.062,-0.031,0.508,0.404,0.048,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.32599999999999996,0.096,0.0
413,16.52,0.98,1,-0.005,0.099,0.036,0.063,-0.032,0.512,0.422,0.054000000000000006,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33399999999999996,0.10200000000000001,0.0
414,16.56,0.98,1,-0.001,0.101,0.039,0.063,-0.032,0.506,0.43200000000000005,0.05600000000000001,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.098,0.0
